PetID,cluster
cf17492c7,6
80621df6b,6
56a0c2ccd,4
bf9ce53b3,5
793e89809,3
38e7577af,4
ff22356ef,4
161de24f6,6
b743aa88e,4
f1fb9506a,4
deac22864,4
b16852e32,7
72a2dc93b,2
ab4f161ae,7
aa3409a07,4
8910ea0f4,4
75758ad3f,3
52363327c,7
cb05f298c,3
f069c7c28,6
553b720c2,6
c58ad77c4,3
19470706b,3
cb423070b,4
f9db446f8,3
b129e668c,6
f205876aa,6
0b6064845,7
06abc52ac,3
2b47d7f0d,6
47fb86cbd,4
0c71184d5,3
078bf7e5a,4
70c88aab8,4
5d83f98eb,4
aaf465c30,6
f66e4eecf,6
d2fae31e8,6
64eed5e14,6
e909c484a,6
0690278af,3
ad56c5705,3
b7af4869d,6
f5bbf322d,3
b054e635f,3
badeec277,2
8b34370aa,2
c09e086c8,5
27ab49f1a,3
00156db4a,6
f52510492,3
0211e2f2d,4
6f358dea9,6
8e4a80297,2
90fe2bf72,5
ec8608c1c,3
86d42fe3f,3
70f92bae8,6
8f49d2828,3
e1cc143c4,7
41c61ed91,5
ba77d1df1,3
68e6d1bd7,2
9598a1528,3
6083e589b,3
ab3759aae,5
6090e5de6,3
487531377,2
14b3376eb,3
6fef6e555,4
4059df1bf,4
ea4fe7ae2,2
550405709,3
4d67e7fcf,3
7c6cc4bba,2
be604ea67,2
c2bc9cfc3,2
f246cb734,3
f8e0a06ca,7
fab063ed4,6
5ead05034,3
de884d234,4
87a37261b,5
f0f9efd52,5
a04a67a2e,6
d1ef30b8a,6
6c8613e80,4
e72120027,6
3b2f6d5b2,6
449290a8b,4
ca3dbbaa3,3
a243c61c6,1
84f308399,6
28dc83755,3
d6c60a52d,2
598f1fdae,6
50d1c2157,3
dd6cb40d8,3
5fe2e44a2,3
547c7bf41,4
56b5845d7,7
e42a8863f,3
34884c9fc,6
9ad6f6fae,6
61c1f3481,6
6bf6880bd,3
e3b39a9f5,6
063d8c58b,1
06b533b04,3
443682c9f,4
36b20cfb5,3
f9b28d664,3
8b636912d,5
c73c8b6d1,3
e2cf62da9,6
a76fa694e,3
ff7707a35,2
faf13c5cd,5
160e267f4,5
9d4e91ab0,5
6764e8752,2
c026becc2,3
71cb2e2d0,4
9498e0379,3
f2ff942f1,6
96ad633d6,4
d21ed8b84,3
ec8c5413b,6
7d3448f9e,3
02a13b2cb,2
f57efd0b9,3
dc2ae1787,3
e7b44276b,3
9d6fd0eaf,4
7adb5f44c,4
81a1cb1b2,3
4d5e4949a,4
d61dd6a6b,2
146005aa0,3
b3ae374f7,6
5a3599411,4
621a16b0c,5
c267a86af,7
1caf9686d,6
0b32cba75,3
80fcb8392,6
be0e2dfbc,4
288edef23,4
5742d498f,2
f16407c21,6
c053ae854,3
9baf0d577,4
70014779,6
feec7a438,3
af2ec000a,3
b652b7241,4
37e15671b,3
0ecc1200a,4
d2dbe8b09,5
b2145e15d,3
251f4dd60,6
2b4c0f3b6,3
d77baafda,3
d0e762abd,3
f93ea9f9f,4
ae6a2116c,2
b16fae336,3
d2161e0a2,3
e545bcd64,6
693a90fda,3
fad982f0a,6
059d8d91f,3
8a45e8492,4
a249a34f9,4
9976d9007,5
9e6da2bb1,7
b1b2aae50,5
a25c1fe02,4
e801cb768,6
8c2f67527,3
26a351904,4
68a3c10cb,4
a4221001f,5
3ee76f8a2,6
bb7dfc592,3
a9fdc3e4a,2
338bc4bcd,4
b39ead375,7
4d3526802,2
064425a21,4
48f8d1d90,4
8ccb8778d,6
04372b78d,6
356d41ee2,3
dba5f0e5c,7
1e140177f,3
1c2d419ac,4
933da53ee,6
0ab8ae91b,5
05d3e4d55,6
4e09a22e0,3
414d8422f,4
285758945,6
17d578acc,3
5ed271e0d,3
d9fe690c2,5
adbce8472,2
f95680d84,5
251e884b7,3
9b8a35f8b,4
2868f9f3f,3
a5a7de784,2
e3f51f5e0,4
bc4e5abfd,5
5c94ecc07,4
5b57c4bba,3
9b0f69f61,6
db3fce97e,6
ee6e0abe4,6
deb7136ba,3
007ffeccd,5
a85630773,6
56f9dbc59,5
4f512c3fe,4
2def0a43e,5
487bbfb6d,4
8b8c51377,3
243f7f43e,3
e59c8fc76,5
ccd3e236f,5
435f419f9,4
be7ff8075,3
c2c03cb2d,6
cf8325fae,3
dafb0cea4,6
48553ec94,6
0f3fd67e2,6
96eb3ec09,4
fc9cf8b8d,3
41612698d,4
cc9c0e1e7,6
039fea576,3
2a734045b,6
4a91d273b,2
4e12936b0,3
788e8757d,4
2533f425e,2
11aa441fe,4
68936da8c,2
fa1c96e93,6
94636517,4
5c7d61133,6
98b1b003d,6
2962fc103,4
81075b785,6
4f9b31590,5
907fc239e,3
405b63ca5,5
bf497e792,7
2ce1c6a93,7
998de7b77,4
9b09114c4,4
ddd926335,3
65614e7f4,4
bd0c6dcb3,5
175c5bce0,3
928fba0c4,6
0defc5386,4
bc03cb42b,6
e5bb33a17,5
2d9dd14b1,4
4d6350e54,3
a0eec326f,3
1e750bb89,3
e58dd05c8,2
b21dea224,3
8b6f2ff52,7
3c9dbc88e,2
9664bcecb,5
8d92ada81,6
09b3b9dfd,2
1c7a27088,3
eb4eef57a,4
b2f2134bd,4
85ed50b25,3
f28036d8a,4
4a590a1cc,6
a71cafdcf,4
d5b9cbf05,4
7993a02ee,4
bea6f651c,4
8e1111452,2
96b7978d2,6
92d711b01,2
5ebe00ac2,3
9868e4015,5
43c43bfed,3
870d3b2aa,3
218f8bb3a,2
b3faddf18,4
b16c55a91,3
3a3dc1dab,3
3ea00c9fd,4
00eced1f0,3
ff78347b7,3
e9bb69a1e,6
3d7204289,4
e995db95f,4
30eb1004f,2
75c84313d,3
ef5a07ae2,4
9ab460730,4
6d6390b1f,3
a4e103d6d,4
c382bae22,2
1154c26ac,3
4892ceb8d,6
4c31c7db9,4
2dea0707b,3
9ee370ef6,6
16673c028,3
b0278d962,4
3d7d23a52,3
ae00eded4,5
267bf57c8,4
53923463d,7
921817343,6
987095c9c,3
ab821872c,4
0bf2506a5,6
55f8f6120,3
1bb6183eb,3
95bc62678,7
ae0c5671e,7
d83dd7fc2,4
03f65bdd3,6
876453f9d,7
c64b6e891,3
179462b6d,4
4450385b4,4
ca76729c9,6
01b3356f5,6
f3452afa7,4
af1bc9216,6
56bf5e254,3
f1df75b45,3
57aecbbcf,4
cc068a979,5
2691a20c0,4
2a3796cbd,7
3508d0b46,3
0c228bdd5,2
10711bb95,2
6d6318af8,6
ec040a1ef,5
1cce33a82,3
c03fe7452,4
1c967561d,6
eb5dc081c,4
fc3053f45,3
10836809d,6
945bf5e17,3
88d5f9129,1
4872c28b4,2
42448336b,3
900b47573,4
984efb177,6
3ca4780f5,6
d46a58371,3
faf4322a0,4
627726d36,3
1b08020b7,4
6aa2cd8ea,4
3ce528284,7
5cabf5331,4
c12883eaa,3
6c1fa0fdb,4
a7c004380,3
4be1b15fb,4
72c38b9ab,3
db0b0bea6,4
b0eeaf438,6
6ad1d75b2,4
8d32f11b0,3
0fc2dc3cb,3
87f206cea,5
8f9bfc9f4,1
42e73a942,3
0fa39858f,3
a2c9be724,1
6138cd70d,5
1dc8f0fd4,6
61fa95b3b,4
34d387261,2
ce6fe7377,2
2581f9792,3
e1cd176b5,2
6d43edbe9,1
fdb03c163,7
243aaaf6c,4
de01d00eb,2
b5f846518,4
6146d435c,4
413489a34,3
6708ff204,6
1ae342ed5,3
d005caf41,3
9b8805c58,2
b6684c4b7,6
3828225de,7
8dada5ac5,3
2b1638a20,6
65051faf7,3
b9f8cf52a,7
c001a0b58,4
cf98480e0,6
d83f60849,4
1fd464902,4
f3386d639,3
b68679817,5
f4813ff89,3
029469d58,4
f9a3f579a,4
f68c70fe1,3
4540f8e9c,5
3f5ec6144,3
181c10e45,4
20cb13be9,5
1a983eced,3
f0c26af32,2
b6492d3b1,3
be6435852,3
1cc98ed1d,6
3cc6c4102,6
33404ffe6,3
43f99cecc,3
0f366f264,3
d243fce57,6
7a12a494f,5
eaab63bd7,4
9f12dbf17,5
74e18bd5e,4
23b3f793e,3
c2aeb6a1f,1
03c323fcf,4
5474cd2c2,3
71a614388,3
86d87d5f7,3
ee421d21a,6
c43be9e6c,4
39fcd2ca4,3
b319a0cd7,3
ee640a6ba,5
05486faf5,3
e5115cce8,4
8071fcc9c,4
a5d1a1271,3
2cb1d59ad,3
558c419c0,6
840538f14,4
bfdc4cd9d,3
8ce0f64b4,3
7023f6b45,6
5d8c4f66b,4
e129ff4a1,6
9cc8bae3b,3
1cbaa3e59,3
b27f46ae3,3
89c28aad0,4
bf456451e,6
3fa0de4e4,6
aa03b987e,5
d0e2179a6,6
3c155d21c,5
35a135b13,6
b4fafe948,5
a6fd3df67,4
6178884d1,6
70a90deaf,6
cbe4be41b,4
3b7aad341,3
8dea6d23b,3
89d7b4178,4
7f59b246d,6
d5df34957,6
124e6af5e,6
cccd87749,3
1927c2ed2,4
5b11611ff,6
427343625,4
e4277c6de,6
58b4ba48f,6
cb9527612,4
c93191313,6
7c559dedd,4
cd37edf46,4
4ae940ec2,6
694cc5569,5
cc8459867,3
ef15e6473,4
3b6f9b47b,3
f99af9837,4
897fde926,6
fad4fb461,4
dfe7a59b4,3
870e5566b,6
9945b5ac5,4
b26f1c630,4
cde10c57e,3
233ddf40c,3
57785dbb8,5
b13db9ce8,4
15be0f894,4
6ce40c2bf,6
daa543c46,3
918408d22,4
021c24928,4
f9317ae6d,7
dc40c2612,3
65d0ea00b,4
276f26435,2
c228bf013,6
eda415d15,4
364e3ac89,6
841bcd63f,2
ee15edbb0,3
7c9e28902,2
acca0b2ed,2
cc195b43d,3
efda64fa5,4
7564c7b62,4
e01e4a748,4
0beacc42e,3
e4f117930,7
87ec8e435,5
87a243fe6,4
46c44f7bc,4
d38ce48c2,6
41487b069,7
ae64cc2e7,2
4aa9a342e,3
eed29a312,3
30319970f,6
08267e916,2
98c265a0f,4
9d82e4438,7
a1e153676,7
fc32a88f1,6
087ee8e83,7
33dc6b53a,6
a5a4898db,5
c011bc363,4
3e6d8a2c9,7
efc478e64,5
3cc9490b8,4
0617d9287,3
efbd4c1e6,6
c362cc3cd,3
fc4d1c61e,3
5360d72a3,4
699a81c51,4
a4e09a814,5
3a682b74e,3
3a97c693e,6
518e71b74,5
99ed50a86,3
87fadb3df,5
b5757bc3f,5
94ae813d8,6
89c8b19eb,4
bcdaf8640,6
19fe29040,3
532ccd0c5,6
e8c9545c7,3
d2c677e93,4
6c9696bc5,4
c23b6bbf6,3
5ab1e209b,3
b13e4afff,6
ed1f38a40,3
8803fb1c2,5
05abbab5e,2
936e8cc95,6
8e9abddf0,2
8a2998a32,6
4f7bfcb68,7
b822d0566,6
b95d067a2,6
f5e9075c9,4
13eafff41,4
f88144b9f,4
176516c7a,1
7362590d5,3
b5aa74c6a,1
21e4ca7d1,3
4bcc9f10a,4
b6c464fd3,3
9ea8e240f,6
c8daba029,4
650a1a505,4
b34dce3d6,4
5e5b9483c,4
3bcc3be83,2
2d8ec2cff,4
de0f96a50,3
fcb911968,3
9deed930d,4
73c2c22ca,3
fffa39a6a,3
c3b263e8f,6
c5db00aa6,6
00b23513e,6
232aee73d,4
49382f7cb,4
6dacaf7cf,3
e4afff6dd,1
f3551e91f,3
e0e2880ae,3
f6ec35f31,3
db0213107,4
bb15b64ea,5
ee71508dc,3
ad66b0f44,3
de92761ef,4
fdd191ba0,5
2c3f23fce,7
b1763b8b7,3
7feb1774c,6
3583095d0,6
6d1fdcbfc,3
49c216bf8,4
fd33218b8,3
0143edd0a,7
e4aadf23c,4
7983db8d9,2
09f6e29b8,3
ea062393d,3
71510cf8b,5
db08f8564,3
ddae7aede,4
b898e8d6c,3
9ef3d0eec,2
f4948a23d,4
dfc3301fb,4
c76d9c5b9,2
218430ef9,4
f580ba98c,4
57e37b00b,2
a970b89c7,2
f2212e16c,4
8aaff4d83,6
4a6e23ad7,4
91a4c6b77,4
7a59ae5ed,3
7075c1306,6
63d254530,1
962f76f58,3
e94581522,3
975d32d75,2
f7675eb96,3
dd38f7a48,6
1cea0ad08,6
1df182906,4
4696fb463,3
3bc3e9db2,3
343962804,4
98686f3bc,4
582c02d86,6
8010a808c,3
7cfb6fe9c,5
392cb224a,6
ca7c6095a,7
11d741736,3
bba3070ad,6
9166a802a,4
4d27ab123,3
03f48e12b,6
0e49eebb3,3
e0a797901,3
fb5ef5522,4
7daf7af9c,4
5f6d23ada,3
b15d56540,4
937c2e14f,6
bfa9377c9,3
a05c489dc,6
6202e7d4d,6
42eac4984,4
d3dacde96,5
326355730,3
7438f5d52,3
beb93c6ab,4
e61d62489,6
696e2d638,3
5c110b9d2,6
489dad256,6
d476272d7,7
d25ad4b76,2
8d7eff0cc,3
dc371c173,1
400eaa6d5,5
2ea25b63b,2
0d3081480,6
e4f9be28d,4
70c1e9c61,4
c879064dc,3
c02ce1bc0,6
96d7ed5de,4
cd1e7ec9d,4
f27974780,4
dac60bd9c,3
5ddd7f219,4
852296968,6
e5728f078,4
9869aad59,3
a734e866e,3
1c3f79b11,3
1965d2288,6
66faa15c8,6
b7ea489ae,6
1dc90fbb8,3
434691342,3
1c8b66066,3
0db02527a,3
83b2fae5e,4
030f32f08,4
0338fcdaf,4
482fc8a70,4
6295b5bc0,4
370d9c1ba,2
728a08a8b,2
5b4caee59,3
9dfd5312c,4
63f7cacce,4
2e73c3dc3,3
c1b7a178a,3
5328a3ad8,2
e6bc32c73,4
afa07a0d6,2
45f9a9f66,3
1fd2f589f,4
f7999c9bf,5
0ed8d0f9c,3
e4fb514b2,4
13c67e713,4
ca81b2566,4
cf8250644,3
7ebdfc3b7,3
b2e138d7a,3
af1b915b3,3
cf78e66fd,2
c273ffe1e,4
63f2e0940,4
256f40704,4
f677061e8,5
bd2ad0f9d,6
9c43d4567,4
657a54d36,6
f35a5dd35,5
a9551ed6d,2
c723171ff,6
c78cc1272,3
bf87b176d,4
3f2a40f0a,2
cf76c794a,3
54959e674,2
af28491d1,4
acc76c678,2
dfcd19237,3
c96423707,6
5382ef1e5,3
5971694db,4
c3a52fbbe,5
29778124f,7
fb9a1cf69,6
050afc987,6
8eece1c0c,6
58a4768a6,5
113252df2,4
2f7da7f8f,3
8553b7037,5
aa795e561,4
428877021,6
8b6867433,7
d837f80dd,4
eaf13651e,3
f82aa539c,4
efe569ca6,3
df6205194,6
7433339b9,3
ca7075738,3
0b6457bf5,4
1ff148919,3
fe15cb88c,3
dd5275a60,6
c0898504e,2
1ed0c2a41,1
386990598,3
5ea1f2c39,6
88c0e21d1,4
226e8fe7c,3
f288b4919,2
0f80c9dc5,3
d89ce4c76,4
21579dbcc,2
f83096577,4
3bb86aa8f,6
a34cf041b,2
293061205,4
1020c8f00,3
f61cb2ecd,6
6dbed5324,2
ffe0f06ab,3
b932b3915,6
066498aa1,7
758a6def9,3
ab8a8e5c9,6
7821d724c,4
1a51506e1,6
5e74dfc90,2
faf4fd269,3
4f623a979,4
3105b0012,4
4ad400ba0,3
85188cb67,3
ba3ee71f8,2
0a4fc94e5,3
d19f035bc,3
087313ba2,1
b3b26191c,2
84e1e59d5,1
2b5249852,6
bb0dddcf2,4
824db46ba,3
a6e33dddf,3
33aa18b41,4
dcd93c794,3
9dfcbe364,3
1bcec6d18,4
4cfbb4616,3
84c1afe03,2
861d65847,5
90bc90da2,6
1bbadc050,3
90b927fdd,4
7fa23fd14,4
a0da2621e,6
7ddf00d90,2
630e96c9d,4
a20880c1d,7
c33c82dd5,4
acd9e66f1,4
ba54e88a9,4
a6c7f3a13,6
4ffbe0538,4
0792dbfa4,6
cff80e84d,3
a7554fc9e,6
3338e5ec6,6
447233a49,6
5b6add800,4
b2b3baca1,7
b9e27a268,4
469e709ba,3
262d7f006,6
175f4a910,3
b8ccf4b62,2
7d1030b42,2
94019dc75,2
b9405015b,3
1035db262,3
59e59bd5a,3
554c80a2a,5
2a69070a9,4
8d8895245,4
d70af36fd,3
a120cae65,3
7cf37c7e2,6
374b76068,3
70112a1b9,3
9f2dd031a,3
79a9a7b05,6
bf90589d1,3
e375cb119,2
1e87e4110,6
2932eac8e,3
6aee1d8da,2
679e98b95,3
39fc7e6d8,4
484915b4f,1
9abe933fd,6
a972114e1,6
f1fe2758a,3
417c09a08,6
f6fac7b56,6
8655a46ed,4
1f9b856e0,2
b574af70f,6
e9ec4d543,5
ea39ef3ae,2
f34b0a578,3
9bd70dc2b,6
685b2cbe4,4
be3508ce5,4
b7e7211e7,4
2c3d7804c,4
09eca4557,4
ef896feeb,4
1871dd283,3
c45e47c4c,4
c5af48975,6
f07e35bb8,4
c8c7ef646,5
387a8e71a,3
3b4b4cb9c,6
2bf2c6260,4
f104f8045,4
745fd19b8,2
9a3224461,1
f861fe441,4
c32940f0f,7
77bb4ce3a,5
9fb2a918d,6
abaf6c9ee,6
799cbc9e1,6
55f1edd7d,3
1d3dd0cb8,3
12ccd5019,3
b51b41933,1
097dd9931,7
86b3239e9,3
c0545b660,3
f0e2f80c5,4
c93e86f5d,5
b477ad589,3
0af142ee3,3
eb7f34ac5,3
bd56db16a,6
eb1f2f2f0,1
7d6298b6e,5
615afad71,6
1528d2a61,5
02fee7295,3
3402b3970,4
1e7a3b766,7
6ce342cfe,5
5f20dde82,6
56ae25223,4
56e231a77,4
d168549f2,6
b9e604ca1,4
9d7c4455c,6
1b1cf81d4,3
48c598ef0,1
ca4224e0b,4
38f6f3011,4
a56bbc295,5
e63eea2f7,3
191fb0046,3
4ce620a7a,3
bbd0c8f36,3
abf38029d,5
8f45b9967,6
59ad17125,3
829889fa9,5
a9e4d6df7,4
9568aa267,4
3503528f8,4
cb9eb954c,3
8ce613036,2
a6610ebd3,3
d7a002088,6
4448f7d57,7
189a8292b,3
49aaa4f94,3
0111f92ff,6
a53cb0980,3
ba2d4e877,2
3285d041f,3
be36182ea,3
07ee44cb8,4
9fb8e5e73,6
fcc138c39,5
f980544af,7
01c202740,1
a1379a575,4
8bb0f874b,4
aaa9c8e09,3
56ab5d935,3
96e9f6fd8,6
1f0e01c1d,4
0c0bae9fb,5
163adc370,5
d8b05d43d,4
fd71f9fb4,6
9d1b799e7,6
dd13b36c6,3
08a9b6f29,4
812240d28,1
1565d09ad,4
02f7300db,4
60f9fee55,4
d33f713d0,6
b3fc0b07a,4
e58dde7d7,3
16dc1188b,4
4ceff3a2e,6
cdf4d775f,3
f0bec65cf,6
f9159b6df,4
1a1e3aa63,4
534104c8e,3
26dfe8b29,3
d9f772c36,2
b1dd64fa6,6
853fc56da,3
08d198666,4
72482852e,4
a015cce59,3
fc32d375d,6
14410015e,3
a56c46193,2
72e24597c,4
6521d5af1,4
261c4115b,6
2d0315769,5
ce19e69ff,3
495ad1b56,6
2fc753430,3
80aca536a,3
daabe5f9d,3
883e7d058,6
e246ecfdc,3
437b06047,4
1d30559d8,6
bd8ce1096,3
902624c4b,6
920cfaad3,4
b41cb9e51,3
5c30eceb2,4
e94f842c0,3
1d8dd930a,4
0985e2dad,4
0633474d9,5
33eaf34b3,2
7942b62ef,3
f056ab9fc,3
df59dd59f,4
68d7d01d0,3
a819945dc,3
0be7a4adf,6
8b2be8807,7
9c33e8db3,5
6adc3bf2f,7
66a1d5bc4,4
f4ae0ba7a,6
2c137b9a4,2
d40e98a9b,4
76c276834,3
8170c6b01,4
8e77d52ad,6
bdbe7091f,6
150257980,3
a00eaa0fb,4
3ec367f79,3
28f9f4ec4,4
2a9be9456,4
19db3e21f,6
d86d7a70e,4
976cd59b0,3
004a26127,3
b6c338f94,4
fa21ddfa3,6
4e6750363,4
7238228b5,3
8670bd551,6
ffbc3eaaf,2
06cc44fad,4
5a17d8cea,6
fd3c1a3bb,4
2b0b80ef6,4
8dfc9cc69,2
b80a19455,6
d8be7f8b0,3
0e80de8ac,3
4a4fb4974,2
4a818af93,7
5b59ef7ee,2
ad002785c,5
002230dea,4
ef638b9d9,6
f5bcc82f8,4
1d7e844a7,2
67b1168ba,3
26428557f,6
b6cea4edc,3
8b2d9c8f5,6
41e069381,6
d1962ab4f,7
7e250a5f1,1
0063f83c9,4
29e2ac645,4
d5124cdcc,6
0d6b8efdc,6
e5c42ae26,3
93dc36260,3
f29aeba4e,3
503a096e7,4
1facdfb28,6
206db8d8d,4
599d24d23,3
1a0395c7f,3
4f1d86875,4
53cab4731,3
10eea956d,6
62b9cb163,5
5bbc1017c,5
5e3994257,4
4a93b3e4e,3
382b4212b,4
991eba9f9,6
6ade0f2fe,4
239495f90,3
8e2723a38,7
8f128d3ed,4
497ef36aa,4
af514b027,4
5cba5c76a,4
a2cf852c0,4
8489f930c,3
7026f3191,3
a16c6d55d,3
7727b4dae,3
cddbe627c,3
dae13a47e,6
fe056693f,4
61d4dc56b,5
1a91262f6,4
446748891,6
6bd434dc9,4
3f834da3b,4
f72d7a939,4
779d50e4f,3
ee93b2d47,5
8849d3fe9,7
143d10038,7
2d3d873be,6
092fa68bd,5
a8a2aecc3,6
a1390d450,3
42ea4ccd8,4
12dce436d,4
5bd859977,3
7df56218d,6
0ede86b28,4
392caeaed,3
22a7a8a13,6
f904be121,4
45af03266,4
1ba488d80,4
96cbe1e48,4
79ad78fc4,6
a6239b2f3,3
6da53f587,5
c240d153f,6
29b60faaa,3
000a290e4,3
f6575f08d,3
67a68df4a,3
011a11cda,4
2e1de0bba,3
0038c9343,6
68046ca33,3
18cd75354,3
03e429963,2
15a06cb97,6
19f0ef706,6
533c528ec,5
07877aea7,2
322b32801,3
f892c5908,6
2a6884283,4
97a10da78,3
f2f8667a2,6
b1d288322,4
7ee6fe581,2
9ba39bba6,3
97b9ee40b,4
4fcd7cfe0,6
8528b3d49,4
f6f2f9424,6
8ac1e8eb6,3
56e91b142,3
8a04b2403,5
ccdc0f862,2
aeffc6dfd,3
0cc3e27b5,1
c37b2e740,4
169184766,2
792c38c44,6
a0825ad18,2
eac15ca35,4
8ac51d5ce,3
f8bf52aea,3
442822be3,4
02d9e61ca,4
5d55a0cb3,4
9f5636404,5
75fc7829e,3
1e7159da4,6
95af6f72b,3
434a2904c,6
d0d9596e3,6
7cd5e5195,4
2fb24b53d,1
b3580fea4,3
737069cee,4
1940b59e7,3
f69bd4b27,6
ff5ea4f84,2
660cd67ed,3
cf162bb42,3
386e1a0fd,6
155e1f0ca,3
6dd6363f0,4
7a31d17c7,3
5bd3c6eee,3
861c903b6,2
3cae1b9ae,3
83b2d9103,3
8dd8a7b9e,6
ba16888d7,3
775da0afe,4
7b6f894a1,3
728ed1c0e,3
e89b02af3,6
3f38aabf4,6
fc93e5aa5,5
bb2808ff8,4
f7d93d4e8,3
289d0bc8a,4
51d815775,4
8335d65e0,3
90ce48a71,4
2e41f018c,1
a8249d599,2
8d1dce21f,4
628a224b2,2
02612ab95,4
1303e86df,3
4a5a02164,7
0cd8ca49f,4
752b2d9c5,4
eb6bb82fd,5
9af3fec83,6
d9c151e72,3
4bd8b2b8d,3
cc08b4198,4
7ebe13a93,3
0691034ac,5
8483b2161,4
90f1bb168,3
0e6492f0d,4
2e989d559,4
e29ff1448,3
c5ee96818,3
f86b59db0,5
9a7a6f554,3
813db4d5a,6
756eaf5eb,6
76a8ffac4,3
6ff9b83f0,3
3b901ae31,4
9fc14401a,3
a83683f66,4
e0ee00f9a,3
c9c023b3e,3
e9e263ee2,4
13a563b84,3
308a16b6e,2
cc42556cb,6
42103b22e,6
82f899eaf,1
48a3fe4ac,4
0ef640aaf,3
a0bcee7e2,4
de2460808,2
4e0a9cfec,4
1b6d1b049,4
d51de36a1,3
79ef1fd27,6
9a7474fd8,3
b78b30c18,4
e470b6bd3,1
111be067f,4
5bfbb098d,4
07bd5a7a9,3
636389c7d,5
375794bcb,2
3013d9169,3
3feae3fb7,6
01e4020da,4
5301da118,2
1929d8aea,3
4a02b467d,5
7930e4752,6
531e56f63,6
767be5091,4
2ab616a68,3
21415ffb9,6
07914c759,6
d4ec04b8e,1
d68357af5,4
63ba3f4a7,2
77c9c2e64,6
e16fc7feb,3
212157776,4
5264d253b,4
1ed55129a,3
79f8f767e,3
5ef34251f,4
239c4b696,3
06ed12b93,4
3cf0fcd34,4
e8a1f3d1b,3
b6fbfa344,5
155126a9f,4
3eee4f608,4
8106b5f6f,7
2275c7ba3,6
f8204bf7c,3
37fdaf339,6
39818f12c,2
121c5faca,5
ccd36a0f2,7
e9cfb355a,3
fe09dbb56,6
c2fc23444,6
531452675,6
418e88441,2
49c5dbda7,6
830b62870,1
b2936408d,6
26161bad4,6
095de41ba,3
020fbbc9d,3
49f06aa59,2
a3e32d538,2
edbe94a1b,4
2e116036a,4
2ffddd303,3
9a8a8b6ea,3
21a56b530,2
c50926700,2
1dcd8bc8a,4
2cd806c03,3
794c57f72,3
a0b92d7a2,3
47fc12331,4
1d1c1d51d,3
fed21411c,2
2b6fe231b,7
76301f924,4
0cda0894a,5
cc261e309,3
27177be26,4
a39034cfc,3
00be0a63e,4
8673a672d,6
6154a6716,3
9e1caf559,5
aa1cf9c0c,4
bce56e27b,6
637e741e8,3
10fa4505d,6
b3995ad50,3
056bb97e4,6
c0574c31a,3
7bc54baef,2
ebd3ef2f9,6
b181fa99a,6
3da55a076,6
24890da9b,5
42e9334f2,1
72f092b4b,3
91328d9f8,6
38ed119b6,3
32f29129c,4
577c72b39,2
d6e6e7d6c,4
8f5d6ee4f,6
4652decf5,4
85e72abd0,4
b278cd182,2
f618c35b8,7
f5fc7d4a5,3
9b9873716,4
4b29bbd04,2
52ed9719f,5
e7c1eb9ec,2
331476348,3
abadb839a,2
010a59236,1
3aa622eed,6
e899d33d5,3
0497c5ed8,4
cccbf8c47,2
31081d71d,2
c5aeec694,3
f231e1f78,4
1ce065496,6
8a3bb842e,3
af317c330,3
fe16bb525,4
a64d70c84,3
8009b7ac8,6
fe2209833,3
a6fe8b174,3
4f412d0fc,4
67ef0c9a6,3
6e642352c,3
732a2ed35,4
372d1784a,4
dd9ee4a38,4
56cba1beb,3
7f5cb9583,4
1539be087,4
6d87736bc,4
b12e22341,6
36f3f7027,6
69b79d62d,4
74e81519b,3
9115f86cb,3
66b206dbe,3
b59e875ed,7
63f28922e,6
a45142177,4
46feadc45,6
b84058aa2,4
5096467b6,3
18dab2783,3
f45171393,4
1d90e5473,3
0e83fbe2a,6
ae14a91dc,5
b672b7465,3
80bf7a371,3
ef8ddd70b,3
859b2a95b,4
97dc40c6f,6
35178a75a,6
553164b93,4
7d1ff4264,2
39ec77c60,3
66eb1d49b,4
7988bce47,4
cb295209a,3
4a311c6dc,7
f03ea3fd5,6
36ea16468,4
8755daaed,6
09f514bd9,3
36bec0c95,3
eb77ec282,6
3968d52d9,3
c07d6061c,4
e11e6cf89,3
b48d47214,3
1f983f20b,6
b3ff03304,4
e2334b5d7,6
a6231927c,3
3f7ef9681,3
466862270,1
e01638894,3
2b55fbaee,3
de0f0272c,3
c994bc1b2,4
d3a4afef1,3
183160bf0,3
ffd506899,3
1f2573b47,3
f888d5f54,4
073f265c3,4
334975a99,3
89bd573e1,3
7f9f1a2d0,4
5971c2462,7
6120ace5c,3
40fbb932c,4
f22aae8af,3
f08503742,4
d17892c89,5
f3326d571,4
09ca98f7b,5
4c6a4b965,5
c8b38c65e,6
acb248693,3
c65cbe7b2,4
ebf5e5e77,2
65a98c48f,3
a9f395ba8,6
8edd5d505,2
93a9e05b1,2
d4c153877,4
0c1e8a6f2,3
b67261194,3
8aef3b898,3
99daba941,3
868fb91f3,4
7cd898f38,5
3f4fff7b2,3
ef0fde5be,2
41a7d5bc2,4
01e5d357f,6
77a74852b,4
0b051c8b3,3
75d255222,6
3b2b69d20,2
811f9407f,3
ac3a5c473,2
8cb325d19,2
fb9d3b9ef,6
83f13202e,3
a9caf7e92,2
bfab5f493,6
f78698cc4,7
d5053eb47,4
9b0744be7,4
6102346ee,3
