PetID,cluster
4d67e7fcf,6
7c6cc4bba,6
be604ea67,5
c2bc9cfc3,4
f246cb734,6
f8e0a06ca,4
fab063ed4,3
5ead05034,5
de884d234,1
87a37261b,7
f0f9efd52,7
a04a67a2e,1
d1ef30b8a,1
6c8613e80,6
e72120027,3
3b2f6d5b2,3
449290a8b,1
ca3dbbaa3,5
a243c61c6,2
84f308399,3
28dc83755,6
d6c60a52d,4
598f1fdae,1
50d1c2157,6
dd6cb40d8,6
5fe2e44a2,5
547c7bf41,3
56b5845d7,4
e42a8863f,6
34884c9fc,1
9ad6f6fae,3
61c1f3481,3
6bf6880bd,5
e3b39a9f5,1
063d8c58b,2
06b533b04,5
443682c9f,1
36b20cfb5,5
f9b28d664,5
8b636912d,7
c73c8b6d1,5
e2cf62da9,1
a76fa694e,5
ff7707a35,5
faf13c5cd,7
160e267f4,7
9d4e91ab0,7
6764e8752,4
c026becc2,5
71cb2e2d0,6
9498e0379,5
f2ff942f1,3
96ad633d6,6
d21ed8b84,5
ec8c5413b,3
7d3448f9e,5
02a13b2cb,1
f57efd0b9,6
dc2ae1787,6
e7b44276b,6
9d6fd0eaf,1
7adb5f44c,1
81a1cb1b2,5
4d5e4949a,3
d61dd6a6b,5
146005aa0,5
b3ae374f7,3
5a3599411,1
621a16b0c,7
c267a86af,4
1caf9686d,1
0b32cba75,6
80fcb8392,3
be0e2dfbc,1
288edef23,6
5742d498f,1
f16407c21,1
c053ae854,6
9baf0d577,1
70014779,3
feec7a438,5
af2ec000a,6
b652b7241,1
37e15671b,6
0ecc1200a,3
d2dbe8b09,7
b2145e15d,6
251f4dd60,1
2b4c0f3b6,5
d77baafda,5
d0e762abd,6
f93ea9f9f,1
ae6a2116c,4
b16fae336,5
d2161e0a2,6
e545bcd64,3
693a90fda,6
fad982f0a,3
059d8d91f,5
8a45e8492,3
a249a34f9,6
9976d9007,7
9e6da2bb1,4
b1b2aae50,7
a25c1fe02,1
e801cb768,1
8c2f67527,6
26a351904,6
68a3c10cb,3
a4221001f,7
3ee76f8a2,3
bb7dfc592,6
a9fdc3e4a,4
338bc4bcd,6
b39ead375,4
4d3526802,1
064425a21,6
48f8d1d90,6
8ccb8778d,3
04372b78d,1
356d41ee2,5
dba5f0e5c,4
1e140177f,6
1c2d419ac,1
933da53ee,1
0ab8ae91b,7
05d3e4d55,3
4e09a22e0,6
414d8422f,1
285758945,1
17d578acc,5
5ed271e0d,5
d9fe690c2,7
adbce8472,6
f95680d84,7
251e884b7,6
9b8a35f8b,1
2868f9f3f,5
a5a7de784,5
e3f51f5e0,6
bc4e5abfd,7
5c94ecc07,3
5b57c4bba,6
9b0f69f61,3
db3fce97e,3
ee6e0abe4,3
deb7136ba,5
007ffeccd,7
a85630773,1
56f9dbc59,7
4f512c3fe,1
2def0a43e,7
487bbfb6d,1
8b8c51377,5
243f7f43e,5
e59c8fc76,7
ccd3e236f,7
435f419f9,3
be7ff8075,5
c2c03cb2d,1
cf8325fae,6
dafb0cea4,3
48553ec94,3
0f3fd67e2,3
96eb3ec09,3
fc9cf8b8d,6
41612698d,6
cc9c0e1e7,3
039fea576,5
2a734045b,1
4a91d273b,1
4e12936b0,5
788e8757d,1
2533f425e,4
11aa441fe,1
68936da8c,4
fa1c96e93,3
94636517,6
5c7d61133,3
98b1b003d,3
2962fc103,6
81075b785,3
4f9b31590,7
907fc239e,5
405b63ca5,7
bf497e792,4
2ce1c6a93,4
998de7b77,1
9b09114c4,6
ddd926335,5
65614e7f4,6
bd0c6dcb3,7
175c5bce0,6
928fba0c4,3
0defc5386,6
bc03cb42b,3
e5bb33a17,7
2d9dd14b1,1
4d6350e54,6
a0eec326f,5
1e750bb89,5
e58dd05c8,6
b21dea224,6
8b6f2ff52,4
3c9dbc88e,1
9664bcecb,7
8d92ada81,3
09b3b9dfd,1
1c7a27088,5
eb4eef57a,1
b2f2134bd,3
85ed50b25,6
f28036d8a,1
4a590a1cc,3
a71cafdcf,1
d5b9cbf05,1
7993a02ee,1
bea6f651c,1
8e1111452,4
96b7978d2,3
92d711b01,5
5ebe00ac2,6
9868e4015,7
43c43bfed,5
870d3b2aa,5
218f8bb3a,5
b3faddf18,1
b16c55a91,6
3a3dc1dab,6
3ea00c9fd,1
00eced1f0,5
ff78347b7,5
e9bb69a1e,3
3d7204289,6
e995db95f,1
30eb1004f,5
75c84313d,6
ef5a07ae2,3
9ab460730,1
6d6390b1f,6
a4e103d6d,1
c382bae22,4
1154c26ac,5
4892ceb8d,1
4c31c7db9,6
2dea0707b,5
9ee370ef6,3
16673c028,5
b0278d962,6
3d7d23a52,6
ae00eded4,7
267bf57c8,6
53923463d,4
921817343,3
987095c9c,6
ab821872c,1
0bf2506a5,3
55f8f6120,5
1bb6183eb,6
95bc62678,4
ae0c5671e,4
d83dd7fc2,1
03f65bdd3,3
876453f9d,4
c64b6e891,5
179462b6d,6
4450385b4,3
ca76729c9,3
01b3356f5,3
f3452afa7,3
af1bc9216,1
56bf5e254,6
f1df75b45,5
57aecbbcf,1
cc068a979,7
2691a20c0,3
2a3796cbd,4
3508d0b46,5
0c228bdd5,4
10711bb95,6
6d6318af8,3
ec040a1ef,7
1cce33a82,6
c03fe7452,1
1c967561d,3
eb5dc081c,3
fc3053f45,6
10836809d,3
945bf5e17,5
88d5f9129,2
4872c28b4,1
42448336b,6
900b47573,1
984efb177,3
3ca4780f5,3
d46a58371,6
faf4322a0,1
627726d36,6
1b08020b7,1
6aa2cd8ea,1
3ce528284,4
5cabf5331,6
c12883eaa,5
6c1fa0fdb,1
a7c004380,5
4be1b15fb,3
72c38b9ab,6
db0b0bea6,1
b0eeaf438,3
6ad1d75b2,3
8d32f11b0,5
0fc2dc3cb,6
87f206cea,7
8f9bfc9f4,2
42e73a942,6
0fa39858f,6
a2c9be724,2
6138cd70d,7
1dc8f0fd4,3
61fa95b3b,6
34d387261,5
ce6fe7377,1
2581f9792,5
e1cd176b5,1
6d43edbe9,2
fdb03c163,4
243aaaf6c,3
de01d00eb,6
b5f846518,3
6146d435c,6
413489a34,6
6708ff204,3
1ae342ed5,6
d005caf41,6
9b8805c58,4
b6684c4b7,3
3828225de,4
8dada5ac5,5
2b1638a20,1
65051faf7,5
b9f8cf52a,4
c001a0b58,3
cf98480e0,3
d83f60849,6
1fd464902,1
f3386d639,6
b68679817,7
f4813ff89,5
029469d58,6
f9a3f579a,1
f68c70fe1,5
4540f8e9c,7
3f5ec6144,6
181c10e45,3
20cb13be9,7
1a983eced,6
f0c26af32,4
b6492d3b1,5
be6435852,6
1cc98ed1d,3
3cc6c4102,3
33404ffe6,6
43f99cecc,6
0f366f264,6
d243fce57,3
7a12a494f,7
eaab63bd7,3
9f12dbf17,7
74e18bd5e,6
23b3f793e,5
c2aeb6a1f,2
03c323fcf,1
5474cd2c2,5
71a614388,5
86d87d5f7,5
ee421d21a,3
c43be9e6c,1
39fcd2ca4,6
b319a0cd7,6
ee640a6ba,7
05486faf5,6
e5115cce8,1
8071fcc9c,6
a5d1a1271,5
2cb1d59ad,6
558c419c0,3
840538f14,1
bfdc4cd9d,5
8ce0f64b4,5
7023f6b45,1
5d8c4f66b,1
e129ff4a1,3
9cc8bae3b,6
1cbaa3e59,5
b27f46ae3,5
89c28aad0,1
bf456451e,3
3fa0de4e4,1
aa03b987e,7
d0e2179a6,1
3c155d21c,7
35a135b13,3
b4fafe948,7
a6fd3df67,1
6178884d1,1
70a90deaf,3
cbe4be41b,6
3b7aad341,5
8dea6d23b,6
89d7b4178,6
7f59b246d,3
d5df34957,3
124e6af5e,3
cccd87749,5
1927c2ed2,3
5b11611ff,3
427343625,1
e4277c6de,3
58b4ba48f,1
cb9527612,1
c93191313,3
7c559dedd,1
cd37edf46,1
4ae940ec2,3
694cc5569,7
cc8459867,6
ef15e6473,1
3b6f9b47b,5
f99af9837,6
897fde926,3
fad4fb461,1
dfe7a59b4,5
870e5566b,3
9945b5ac5,3
b26f1c630,1
cde10c57e,6
233ddf40c,6
57785dbb8,7
b13db9ce8,3
15be0f894,3
6ce40c2bf,3
daa543c46,5
918408d22,6
021c24928,3
f9317ae6d,4
dc40c2612,6
65d0ea00b,6
276f26435,6
c228bf013,3
eda415d15,6
364e3ac89,1
841bcd63f,6
ee15edbb0,5
7c9e28902,1
acca0b2ed,6
cc195b43d,5
efda64fa5,1
7564c7b62,1
e01e4a748,6
0beacc42e,5
e4f117930,4
87ec8e435,7
87a243fe6,3
46c44f7bc,1
d38ce48c2,1
41487b069,4
ae64cc2e7,5
4aa9a342e,6
eed29a312,5
30319970f,1
08267e916,4
98c265a0f,1
9d82e4438,4
a1e153676,4
fc32a88f1,3
087ee8e83,4
33dc6b53a,1
a5a4898db,7
c011bc363,3
3e6d8a2c9,4
efc478e64,7
3cc9490b8,1
0617d9287,5
efbd4c1e6,3
c362cc3cd,6
fc4d1c61e,6
5360d72a3,3
699a81c51,6
a4e09a814,7
3a682b74e,6
3a97c693e,1
518e71b74,7
99ed50a86,6
87fadb3df,7
b5757bc3f,7
94ae813d8,3
89c8b19eb,3
bcdaf8640,3
19fe29040,5
532ccd0c5,3
e8c9545c7,5
d2c677e93,6
6c9696bc5,1
c23b6bbf6,5
5ab1e209b,6
b13e4afff,1
ed1f38a40,5
8803fb1c2,7
05abbab5e,5
936e8cc95,1
8e9abddf0,5
8a2998a32,3
4f7bfcb68,4
b822d0566,1
b95d067a2,3
f5e9075c9,6
13eafff41,6
f88144b9f,6
176516c7a,2
7362590d5,6
b5aa74c6a,2
21e4ca7d1,5
4bcc9f10a,6
b6c464fd3,5
9ea8e240f,1
c8daba029,1
650a1a505,6
b34dce3d6,1
5e5b9483c,1
3bcc3be83,1
2d8ec2cff,6
de0f96a50,6
fcb911968,5
9deed930d,1
73c2c22ca,6
fffa39a6a,5
c3b263e8f,3
c5db00aa6,3
00b23513e,3
232aee73d,1
49382f7cb,1
6dacaf7cf,6
e4afff6dd,2
f3551e91f,6
e0e2880ae,5
f6ec35f31,5
db0213107,6
bb15b64ea,7
ee71508dc,6
ad66b0f44,5
de92761ef,3
fdd191ba0,7
2c3f23fce,4
b1763b8b7,6
7feb1774c,3
3583095d0,3
6d1fdcbfc,6
49c216bf8,1
fd33218b8,6
0143edd0a,4
e4aadf23c,1
7983db8d9,1
09f6e29b8,5
ea062393d,6
71510cf8b,7
db08f8564,6
ddae7aede,3
b898e8d6c,5
9ef3d0eec,5
f4948a23d,3
dfc3301fb,6
c76d9c5b9,3
218430ef9,6
f580ba98c,1
57e37b00b,4
a970b89c7,3
f2212e16c,6
8aaff4d83,3
4a6e23ad7,3
91a4c6b77,1
7a59ae5ed,5
7075c1306,3
63d254530,2
962f76f58,5
e94581522,5
975d32d75,1
f7675eb96,6
dd38f7a48,3
1cea0ad08,1
1df182906,1
4696fb463,6
3bc3e9db2,6
343962804,1
98686f3bc,1
582c02d86,3
8010a808c,6
7cfb6fe9c,7
392cb224a,3
ca7c6095a,4
11d741736,5
bba3070ad,1
9166a802a,1
4d27ab123,5
03f48e12b,3
0e49eebb3,5
e0a797901,5
fb5ef5522,1
7daf7af9c,6
5f6d23ada,6
b15d56540,3
937c2e14f,1
bfa9377c9,5
a05c489dc,3
6202e7d4d,3
42eac4984,6
d3dacde96,7
326355730,6
7438f5d52,5
beb93c6ab,1
e61d62489,3
696e2d638,5
5c110b9d2,3
489dad256,3
d476272d7,4
d25ad4b76,6
8d7eff0cc,5
dc371c173,2
400eaa6d5,7
2ea25b63b,1
0d3081480,3
e4f9be28d,1
70c1e9c61,6
c879064dc,5
c02ce1bc0,3
96d7ed5de,1
cd1e7ec9d,3
f27974780,3
dac60bd9c,6
5ddd7f219,1
852296968,3
e5728f078,6
9869aad59,6
a734e866e,6
1c3f79b11,5
1965d2288,3
66faa15c8,3
b7ea489ae,3
1dc90fbb8,6
434691342,5
1c8b66066,5
0db02527a,5
83b2fae5e,1
030f32f08,1
0338fcdaf,1
482fc8a70,1
6295b5bc0,1
370d9c1ba,1
728a08a8b,1
5b4caee59,5
9dfd5312c,1
63f7cacce,1
2e73c3dc3,5
c1b7a178a,6
5328a3ad8,4
e6bc32c73,6
afa07a0d6,6
45f9a9f66,6
1fd2f589f,1
f7999c9bf,7
0ed8d0f9c,5
e4fb514b2,3
13c67e713,3
ca81b2566,1
cf8250644,6
7ebdfc3b7,5
b2e138d7a,6
af1b915b3,5
cf78e66fd,4
c273ffe1e,1
63f2e0940,3
256f40704,1
f677061e8,7
bd2ad0f9d,3
9c43d4567,1
657a54d36,3
f35a5dd35,7
a9551ed6d,4
c723171ff,3
c78cc1272,5
bf87b176d,1
3f2a40f0a,5
cf76c794a,6
54959e674,6
af28491d1,1
acc76c678,5
dfcd19237,6
c96423707,3
5382ef1e5,5
5971694db,3
c3a52fbbe,7
29778124f,4
fb9a1cf69,3
050afc987,3
8eece1c0c,3
58a4768a6,7
113252df2,3
2f7da7f8f,6
8553b7037,7
aa795e561,1
428877021,3
8b6867433,4
d837f80dd,3
eaf13651e,6
f82aa539c,1
efe569ca6,6
df6205194,1
7433339b9,5
ca7075738,6
0b6457bf5,1
1ff148919,6
fe15cb88c,6
dd5275a60,3
c0898504e,3
1ed0c2a41,2
386990598,6
5ea1f2c39,1
88c0e21d1,6
226e8fe7c,5
f288b4919,4
0f80c9dc5,6
d89ce4c76,6
21579dbcc,6
f83096577,6
3bb86aa8f,3
a34cf041b,5
293061205,3
1020c8f00,6
f61cb2ecd,3
6dbed5324,6
ffe0f06ab,6
b932b3915,3
066498aa1,4
758a6def9,6
ab8a8e5c9,3
7821d724c,3
1a51506e1,3
5e74dfc90,4
faf4fd269,6
4f623a979,1
3105b0012,6
4ad400ba0,5
85188cb67,5
ba3ee71f8,1
0a4fc94e5,6
d19f035bc,5
087313ba2,2
b3b26191c,4
84e1e59d5,2
2b5249852,3
bb0dddcf2,1
824db46ba,5
a6e33dddf,6
33aa18b41,3
dcd93c794,5
9dfcbe364,5
1bcec6d18,6
4cfbb4616,6
84c1afe03,5
861d65847,7
90bc90da2,3
1bbadc050,5
90b927fdd,1
7fa23fd14,3
a0da2621e,1
7ddf00d90,5
630e96c9d,6
a20880c1d,4
c33c82dd5,1
acd9e66f1,6
ba54e88a9,1
a6c7f3a13,1
4ffbe0538,3
0792dbfa4,1
cff80e84d,6
a7554fc9e,3
3338e5ec6,1
447233a49,1
5b6add800,3
b2b3baca1,4
b9e27a268,1
469e709ba,5
262d7f006,1
175f4a910,5
b8ccf4b62,4
7d1030b42,5
94019dc75,4
b9405015b,5
1035db262,6
59e59bd5a,5
554c80a2a,7
2a69070a9,1
8d8895245,1
d70af36fd,5
a120cae65,6
7cf37c7e2,3
374b76068,5
70112a1b9,6
9f2dd031a,5
79a9a7b05,3
bf90589d1,5
e375cb119,4
1e87e4110,1
2932eac8e,5
6aee1d8da,5
679e98b95,6
39fc7e6d8,1
484915b4f,2
9abe933fd,3
a972114e1,1
f1fe2758a,6
417c09a08,3
f6fac7b56,1
8655a46ed,1
1f9b856e0,4
b574af70f,3
e9ec4d543,7
ea39ef3ae,6
f34b0a578,6
9bd70dc2b,3
685b2cbe4,1
be3508ce5,6
b7e7211e7,3
2c3d7804c,1
09eca4557,1
ef896feeb,1
1871dd283,6
c45e47c4c,6
c5af48975,3
f07e35bb8,1
c8c7ef646,7
387a8e71a,6
3b4b4cb9c,1
2bf2c6260,1
f104f8045,1
745fd19b8,1
9a3224461,2
f861fe441,3
c32940f0f,4
77bb4ce3a,7
9fb2a918d,3
abaf6c9ee,3
799cbc9e1,3
55f1edd7d,6
1d3dd0cb8,5
12ccd5019,6
b51b41933,2
097dd9931,4
86b3239e9,6
c0545b660,6
f0e2f80c5,3
c93e86f5d,7
b477ad589,5
0af142ee3,5
eb7f34ac5,6
bd56db16a,1
eb1f2f2f0,2
7d6298b6e,7
615afad71,1
1528d2a61,7
02fee7295,6
3402b3970,3
1e7a3b766,4
6ce342cfe,7
5f20dde82,3
56ae25223,3
56e231a77,1
d168549f2,3
b9e604ca1,3
9d7c4455c,3
1b1cf81d4,5
48c598ef0,2
ca4224e0b,6
38f6f3011,1
a56bbc295,7
e63eea2f7,6
191fb0046,6
4ce620a7a,6
bbd0c8f36,6
abf38029d,7
8f45b9967,3
59ad17125,6
829889fa9,7
a9e4d6df7,1
9568aa267,1
3503528f8,1
cb9eb954c,5
8ce613036,4
a6610ebd3,6
d7a002088,3
4448f7d57,4
189a8292b,5
49aaa4f94,5
0111f92ff,3
a53cb0980,6
ba2d4e877,4
3285d041f,6
be36182ea,5
07ee44cb8,3
9fb8e5e73,3
fcc138c39,7
f980544af,4
01c202740,2
a1379a575,6
8bb0f874b,1
aaa9c8e09,6
56ab5d935,5
96e9f6fd8,1
1f0e01c1d,3
0c0bae9fb,7
163adc370,7
d8b05d43d,1
fd71f9fb4,3
9d1b799e7,1
dd13b36c6,5
08a9b6f29,6
812240d28,2
1565d09ad,6
02f7300db,6
60f9fee55,3
d33f713d0,3
b3fc0b07a,1
e58dde7d7,6
16dc1188b,1
4ceff3a2e,1
cdf4d775f,6
f0bec65cf,3
f9159b6df,1
1a1e3aa63,6
534104c8e,5
26dfe8b29,5
d9f772c36,4
b1dd64fa6,3
853fc56da,5
08d198666,3
72482852e,1
a015cce59,5
fc32d375d,3
14410015e,5
a56c46193,1
72e24597c,1
6521d5af1,1
261c4115b,3
2d0315769,7
ce19e69ff,6
495ad1b56,3
2fc753430,6
80aca536a,5
daabe5f9d,5
883e7d058,1
e246ecfdc,5
437b06047,1
1d30559d8,1
bd8ce1096,6
902624c4b,3
920cfaad3,6
b41cb9e51,6
5c30eceb2,1
e94f842c0,5
1d8dd930a,6
0985e2dad,3
0633474d9,7
33eaf34b3,5
7942b62ef,6
f056ab9fc,6
df59dd59f,3
68d7d01d0,6
a819945dc,6
0be7a4adf,1
8b2be8807,4
9c33e8db3,7
6adc3bf2f,4
66a1d5bc4,6
f4ae0ba7a,3
2c137b9a4,6
d40e98a9b,1
76c276834,5
8170c6b01,6
8e77d52ad,3
bdbe7091f,3
150257980,5
a00eaa0fb,1
3ec367f79,5
28f9f4ec4,1
2a9be9456,3
19db3e21f,1
d86d7a70e,3
976cd59b0,5
004a26127,5
b6c338f94,1
fa21ddfa3,3
4e6750363,1
7238228b5,6
8670bd551,3
ffbc3eaaf,4
06cc44fad,1
5a17d8cea,1
fd3c1a3bb,6
2b0b80ef6,1
8dfc9cc69,1
b80a19455,3
d8be7f8b0,6
0e80de8ac,6
4a4fb4974,4
4a818af93,4
5b59ef7ee,5
ad002785c,7
002230dea,3
ef638b9d9,3
f5bcc82f8,3
1d7e844a7,5
67b1168ba,5
26428557f,3
b6cea4edc,5
8b2d9c8f5,1
41e069381,1
d1962ab4f,4
7e250a5f1,2
0063f83c9,3
29e2ac645,6
d5124cdcc,3
0d6b8efdc,1
e5c42ae26,6
93dc36260,6
f29aeba4e,5
503a096e7,1
1facdfb28,3
206db8d8d,1
599d24d23,5
1a0395c7f,6
4f1d86875,1
53cab4731,6
10eea956d,3
62b9cb163,7
5bbc1017c,7
5e3994257,1
4a93b3e4e,6
382b4212b,1
991eba9f9,1
6ade0f2fe,1
239495f90,5
8e2723a38,4
8f128d3ed,6
497ef36aa,6
af514b027,6
5cba5c76a,1
a2cf852c0,3
8489f930c,5
7026f3191,6
a16c6d55d,6
7727b4dae,5
cddbe627c,6
dae13a47e,3
fe056693f,1
61d4dc56b,7
1a91262f6,6
446748891,3
6bd434dc9,6
3f834da3b,3
f72d7a939,3
779d50e4f,6
ee93b2d47,7
8849d3fe9,4
143d10038,4
2d3d873be,1
092fa68bd,7
a8a2aecc3,1
a1390d450,6
42ea4ccd8,6
12dce436d,6
5bd859977,5
7df56218d,1
0ede86b28,6
392caeaed,5
22a7a8a13,3
f904be121,6
45af03266,1
1ba488d80,6
96cbe1e48,1
79ad78fc4,3
a6239b2f3,6
6da53f587,7
c240d153f,3
29b60faaa,5
000a290e4,6
f6575f08d,5
67a68df4a,5
011a11cda,6
2e1de0bba,6
0038c9343,3
68046ca33,5
18cd75354,6
03e429963,1
15a06cb97,3
19f0ef706,3
533c528ec,7
07877aea7,6
322b32801,5
f892c5908,3
2a6884283,1
97a10da78,6
f2f8667a2,3
b1d288322,3
7ee6fe581,5
9ba39bba6,6
97b9ee40b,1
4fcd7cfe0,3
8528b3d49,1
f6f2f9424,3
8ac1e8eb6,5
56e91b142,5
8a04b2403,7
ccdc0f862,4
aeffc6dfd,5
0cc3e27b5,2
c37b2e740,6
169184766,6
792c38c44,3
a0825ad18,6
eac15ca35,1
8ac51d5ce,5
f8bf52aea,5
442822be3,3
02d9e61ca,1
5d55a0cb3,6
9f5636404,7
75fc7829e,6
1e7159da4,1
95af6f72b,6
434a2904c,3
d0d9596e3,1
7cd5e5195,1
2fb24b53d,2
b3580fea4,5
737069cee,6
1940b59e7,6
f69bd4b27,3
ff5ea4f84,5
660cd67ed,5
cf162bb42,6
386e1a0fd,3
155e1f0ca,6
6dd6363f0,6
7a31d17c7,5
5bd3c6eee,6
861c903b6,5
3cae1b9ae,6
83b2d9103,5
8dd8a7b9e,3
ba16888d7,6
775da0afe,1
7b6f894a1,6
728ed1c0e,6
e89b02af3,3
3f38aabf4,3
fc93e5aa5,7
bb2808ff8,6
f7d93d4e8,6
289d0bc8a,3
51d815775,3
8335d65e0,6
90ce48a71,6
2e41f018c,2
a8249d599,6
8d1dce21f,6
628a224b2,5
02612ab95,3
1303e86df,6
4a5a02164,4
0cd8ca49f,6
752b2d9c5,3
eb6bb82fd,7
9af3fec83,3
d9c151e72,5
4bd8b2b8d,5
cc08b4198,3
7ebe13a93,6
0691034ac,7
8483b2161,6
90f1bb168,6
0e6492f0d,1
2e989d559,6
e29ff1448,5
c5ee96818,6
f86b59db0,7
9a7a6f554,6
813db4d5a,3
756eaf5eb,3
76a8ffac4,5
6ff9b83f0,6
3b901ae31,1
9fc14401a,5
a83683f66,1
e0ee00f9a,6
c9c023b3e,5
e9e263ee2,1
13a563b84,5
308a16b6e,5
cc42556cb,3
42103b22e,1
82f899eaf,2
48a3fe4ac,1
0ef640aaf,5
a0bcee7e2,3
de2460808,6
4e0a9cfec,1
1b6d1b049,6
d51de36a1,6
79ef1fd27,1
9a7474fd8,6
b78b30c18,1
e470b6bd3,2
111be067f,1
5bfbb098d,3
07bd5a7a9,5
636389c7d,7
375794bcb,4
3013d9169,6
3feae3fb7,3
01e4020da,3
5301da118,4
1929d8aea,6
4a02b467d,7
7930e4752,1
531e56f63,1
767be5091,3
2ab616a68,6
21415ffb9,1
07914c759,1
d4ec04b8e,2
d68357af5,3
63ba3f4a7,5
77c9c2e64,3
e16fc7feb,5
212157776,3
5264d253b,1
1ed55129a,6
79f8f767e,6
5ef34251f,3
239c4b696,5
06ed12b93,6
3cf0fcd34,6
e8a1f3d1b,6
b6fbfa344,7
155126a9f,1
3eee4f608,3
8106b5f6f,4
2275c7ba3,1
f8204bf7c,5
37fdaf339,3
39818f12c,1
121c5faca,7
ccd36a0f2,4
e9cfb355a,5
fe09dbb56,3
c2fc23444,3
531452675,1
418e88441,1
49c5dbda7,3
830b62870,2
b2936408d,3
26161bad4,1
095de41ba,6
020fbbc9d,5
49f06aa59,5
a3e32d538,1
edbe94a1b,1
2e116036a,1
2ffddd303,6
9a8a8b6ea,6
21a56b530,6
c50926700,1
1dcd8bc8a,3
2cd806c03,5
794c57f72,6
a0b92d7a2,6
47fc12331,6
1d1c1d51d,5
fed21411c,1
2b6fe231b,4
76301f924,1
0cda0894a,7
cc261e309,6
27177be26,1
a39034cfc,6
00be0a63e,6
8673a672d,3
6154a6716,6
9e1caf559,7
aa1cf9c0c,1
bce56e27b,3
637e741e8,6
10fa4505d,3
b3995ad50,5
056bb97e4,3
c0574c31a,5
7bc54baef,5
ebd3ef2f9,1
b181fa99a,1
3da55a076,3
24890da9b,7
42e9334f2,2
72f092b4b,6
91328d9f8,1
38ed119b6,6
32f29129c,6
577c72b39,4
d6e6e7d6c,6
8f5d6ee4f,3
4652decf5,6
85e72abd0,6
b278cd182,4
f618c35b8,4
f5fc7d4a5,5
9b9873716,1
4b29bbd04,5
52ed9719f,7
e7c1eb9ec,5
331476348,5
abadb839a,5
010a59236,2
3aa622eed,1
e899d33d5,6
0497c5ed8,1
cccbf8c47,5
31081d71d,4
c5aeec694,6
f231e1f78,3
1ce065496,3
8a3bb842e,5
af317c330,6
fe16bb525,1
a64d70c84,6
8009b7ac8,3
fe2209833,6
a6fe8b174,6
4f412d0fc,6
67ef0c9a6,5
6e642352c,6
732a2ed35,1
372d1784a,6
dd9ee4a38,1
56cba1beb,6
7f5cb9583,3
1539be087,1
6d87736bc,6
b12e22341,1
36f3f7027,3
69b79d62d,1
74e81519b,6
9115f86cb,5
66b206dbe,6
b59e875ed,4
63f28922e,3
a45142177,1
46feadc45,3
b84058aa2,3
5096467b6,5
18dab2783,6
f45171393,1
1d90e5473,6
0e83fbe2a,1
ae14a91dc,7
b672b7465,6
80bf7a371,5
ef8ddd70b,5
859b2a95b,1
97dc40c6f,1
35178a75a,3
553164b93,6
7d1ff4264,1
39ec77c60,5
66eb1d49b,1
7988bce47,1
cb295209a,6
4a311c6dc,4
f03ea3fd5,1
36ea16468,1
8755daaed,3
09f514bd9,6
36bec0c95,5
eb77ec282,1
3968d52d9,6
c07d6061c,1
e11e6cf89,5
b48d47214,5
1f983f20b,1
b3ff03304,6
e2334b5d7,3
a6231927c,5
3f7ef9681,6
466862270,2
e01638894,6
2b55fbaee,5
de0f0272c,6
c994bc1b2,3
d3a4afef1,6
183160bf0,5
ffd506899,6
1f2573b47,6
f888d5f54,6
073f265c3,3
334975a99,5
89bd573e1,6
7f9f1a2d0,3
5971c2462,4
6120ace5c,6
40fbb932c,1
f22aae8af,5
f08503742,6
d17892c89,7
f3326d571,3
09ca98f7b,7
4c6a4b965,7
c8b38c65e,1
acb248693,5
c65cbe7b2,1
ebf5e5e77,1
65a98c48f,5
a9f395ba8,3
8edd5d505,4
93a9e05b1,4
d4c153877,6
0c1e8a6f2,6
b67261194,5
8aef3b898,5
99daba941,5
868fb91f3,1
7cd898f38,7
3f4fff7b2,6
ef0fde5be,4
41a7d5bc2,1
01e5d357f,3
77a74852b,3
0b051c8b3,5
75d255222,3
3b2b69d20,4
811f9407f,6
ac3a5c473,3
8cb325d19,1
fb9d3b9ef,3
83f13202e,5
a9caf7e92,1
bfab5f493,3
f78698cc4,4
d5053eb47,1
9b0744be7,6
6102346ee,5
412d6c47d,1
ec4849051,5
485772d7e,1
b2b5ee33a,1
6b24d9186,6
3dfe89264,6
0a76a6cf3,6
a96f0d5bc,7
c05a85bbb,3
e4f7394ef,1
37e47eeab,3
98ae607d8,3
221cc9a2b,6
329814145,5
a8cfb849e,7
799aad68b,3
f796b0a30,5
bc2fdee71,6
ec15875ea,1
c6d879376,3
c5f1eb8b6,7
610246129,4
d072a58e5,6
bfdff0622,1
5e8f72190,7
067cacbb5,1
f9347cf8e,6
b1ae07ad5,3
38cf8b2f5,7
dfb0b0928,7
ec2c40301,3
d3e488484,6
a6fbe0f38,1
c9d24314b,7
6c6a5b5ac,3
1fd056050,1
38d23c02f,5
ec57adce7,6
abd7a3201,5
5944cef68,6
05a05d562,6
b96e5f6a6,6
b233246be,5
44db1cade,1
f90762cef,4
6aa6cfaaa,3
3a14fbb8e,3
4f9379256,1
b43155295,5
c9d955ac9,5
031a0e45a,3
eaef39ceb,7
dc4e92b83,5
a56d6eceb,7
8e5356302,1
ae3ef6983,5
2d00520ed,7
36010cec4,7
143a52d8b,1
eda2151fa,3
f336dbe0f,5
9d3c3c390,1
8a97062f5,6
5a3e60ced,1
679d0c196,6
8632f7132,4
c7338db23,7
1a849a445,1
cbb64ed77,1
f64f8a464,3
356d9395d,6
